4p0RW6AIYt8	NA	1945.0	Why Your Knee Pain Isn't Going Away (And How To Fix It)
cIg1I5WN4l4	NA	210.0	Have Tight Hips? This One Exercises Fixes EVERYTHING!
B3lGOPPBRFg	NA	885.0	The Only 14 Shoulder Exercises You Ever Need!
mwaEHn2mZsE	NA	194.0	Sitting All Day? This One Exercise Fixes Everything!
LPWCic92xyU	NA	769.0	3 Steps That Fix 90% of Neck Pain!
bXUr2kwWlV4	NA	218.0	Got Elbow Pain? Do THIS Instead of Resting!
LBhaLLc153A	NA	232.0	The Kettlebell Swing Technique Everyone Gets WRONG!
DJ8TzflTuQc	NA	623.0	4 Knee Pain Exercises That Rebuilt A World Champion!
Woz8RYQnbhU	NA	1072.0	Your McGill Big 3 Is Wrong (Here's Why Your Back Still Hurts)!
VHeuVeIxVkA	NA	301.0	A Physical Therapist Reviews: Viral Abs Workout!
SS20eVf59ww	NA	338.0	This Popular Hip Stretcher Isn't What You Think | Physical Therapist Reacts
mpGF2t51IWE	NA	265.0	Physical Therapist Breaks Down The Abs Exercise Going VIRAL
qRAxMcjEYd4	NA	1146.0	10 Core Exercises Most People Skip (BUILD A CORE OF IRON)
WqTdfqcw9Mw	NA	255.0	Patellar Tendonitis Knee Pain? Do THIS Instead of Stretching!
qaGQlDbFAkE	NA	246.0	A Physical Therapist Reviews VIRAL Shoulder Routine!
98SEJPnfky0	NA	617.0	The Secret Move That Fixed a World Champion's Knee (And Will Fix Yours)
ADoAh-SWDEk	NA	299.0	I Created the Perfect Shoe. Here's Why
rG_4uo5oQkk	NA	704.0	7 Kettlebell Exercises For FULL BODY Strength!
HVp9ku40t2w	NA	662.0	The 8 BEST Glute Exercises For Healthy & Strong Hips!
9V8oGt2hfCI	NA	317.0	Tight Hips? Here's What Works Better Than Stretching
TKtfgIC3qzU	NA	745.0	Your Plantar Fasciitis Treatment Is Wrong (Here's Why)
QxILv_00YqE	NA	431.0	5 Easy Exercises to Fix Your Mobility Fast
GMERJfsuciw	NA	301.0	20 Doctors Wrong About Shoulder Pain (Here's Why)
Yd1grZkAark	NA	360.0	Your Push-Ups Are WRONG (Here's Why)
tF8RCCsJ-pU	NA	545.0	Stop Treating Shoulder Pain Wrong (Do This Instead)
8d9kbkAuZGI	NA	442.0	Stop Losing Strength With These Bench Press Mistakes!
iI2Gke8ctAk	NA	352.0	Find Your Ideal Deadlift Stance in 60 Seconds
QKKXd6celO0	NA	326.0	STOP Squatting Like This! (5 Mistakes DESTROYING Your Knees & Back)
0M0zzzhI82c	NA	527.0	Patellar Tendonitis? FIX IT NOW (No More Knee Pain!)
q4BV_xNYbsY	NA	1120.0	7 Science-Backed Steps To Eliminate Back Pain [REAL RESULTS]
5alpa1IikQM	NA	620.0	How To Perform The Perfect Squat (FOR ANY BODY TYPE)
5_zk8YURgxQ	NA	456.0	Your Deadlift Form Is Probably Wrong (Here's Why)
KGGUnLvVZKI	NA	764.0	Fix Knee Pain Fast (3 Proven Steps)
8FbC6CRll6s	NA	789.0	Behind the Scenes with World Champion Mirabai Chanu!
fAxabPIkAro	NA	414.0	The BEST Daily Core Routine (ONLY 8 MINUTES)
d4UVH_I53NI	NA	461.0	Olympian Mirabai Chanu’s Hardest Squat Routine Ever!
NbNysL9kdmI	NA	254.0	You've Been Doing Abs Wrong This Whole Time
2qA5_AKst9o	NA	303.0	Sleep Position Mistakes That Are Killing Your Back
RoiWkNKDEBU	NA	360.0	Tight Chest, Rounded Shoulders? Here's What's Actually Causing It
bkvHfK2bBR4	NA	287.0	3 BEST Exercises For Strong & Healthy Knees (NO MORE PAIN!)
4vb1xYdLTZk	NA	1246.0	I Tried The World's Oldest Workout!
KT6ivmmz6EU	NA	179.0	The Core Exercises Every Lifter Is Missing
qG7zvam1tkQ	NA	625.0	5 Athletic Movements You're Probably Doing Wrong
xSEX3r_hs8o	NA	423.0	Get Abs the Right Way (FULL WORKOUT)
QoLKoWrwEik	NA	410.0	Flat Feet Getting Worse? Here's Why
trMOPAqcvAM	NA	329.0	Back Pain While Lifting? You're Making This Mistake
5e0_NrS4aH0	NA	269.0	The WORST Exercises For Back Pain (Do THESE Instead!)
P3WtxCjUKFU	NA	409.0	5 Tips To Squat MORE Weight!
1MuKr4XicEY	NA	346.0	STOP Doing These Exercises For Low Back Pain!
1QTPVL39dEI	NA	277.0	Sitting All Day Destroying Your Back? Try This
zF6j9Owi_xM	NA	269.0	Cracking Your Back: Safe or Dangerous?
p40iUjf02j0	NA	290.0	Build A STRONG & Muscular Back With Pull Ups (TOP SECRET METHOD)
1hbwZce0VuA	NA	485.0	The #1 Mistake People Make When Treating Sciatica
QU-_Du-Zk3I	NA	681.0	5 Tips To Fix Shoulder Pain (BENCH PRESS)
my0tLDaWyDU	NA	458.0	How To Squat Correctly (NO BACK PAIN)
RWF8baFGdFI	NA	508.0	Wake Up Your Glutes (Activate & Strengthen!)
fSyiHxm1Igw	NA	247.0	Avoid These 3 Bulgarian Split Squat Mistakes!
A2slSCcsDKk	NA	376.0	Fix Shoulder Pain When Sleeping (INSTANTLY!)
